document_id,asset_id,feeder_id,region_id,document_type,document_title,volume_path,created_date,effective_date,document_summary,sensitivity_classification
DOC-000282,,FDR-SEQ-0011,REG-SEQ,risk_assessment,Risk Assessment — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/risk_assessment/DOC-000282.md,2024-05-29T08:05:41,2026-01-04T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0011,internal
DOC-000283,AST--RW-TRA-007099,FDR--RW-0120,REG-RW,engineering_drawing,Engineering Drawing — AST--RW-TRA-007099,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/engineering_drawing/DOC-000283.md,2024-05-28T08:05:41,2026-02-17T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0120,internal
DOC-000284,AST--RW-POL-007934,FDR--RW-0128,REG-RW,engineering_drawing,Engineering Drawing — AST--RW-POL-007934,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/engineering_drawing/DOC-000284.md,2024-08-27T08:05:41,2025-08-04T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0128,internal
DOC-000285,,FDR-SEQ-0034,REG-SEQ,vegetation_policy,Vegetation Policy — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/vegetation_policy/DOC-000285.md,2025-09-14T08:05:41,2025-09-19T08:05:41,Document id: DOC-000285 Effective date: 2025-09-19,internal
DOC-000286,,FDR-SEQ-0033,REG-SEQ,storm_response_plan,Storm Response Plan — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/storm_response_plan/DOC-000286.md,2026-04-08T08:05:41,2026-02-01T08:05:41,Document id: DOC-000286 Effective date: 2026-02-01,internal
DOC-000287,,FDR-SEQ-0001,REG-SEQ,risk_assessment,Risk Assessment — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/risk_assessment/DOC-000287.md,2025-06-10T08:05:41,2025-07-31T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0001,restricted
DOC-000288,,FDR-CQI-0105,REG-CQI,vegetation_policy,Vegetation Policy — REG-CQI,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/vegetation_policy/DOC-000288.md,2026-01-19T08:05:41,2025-11-24T08:05:41,Document id: DOC-000288 Effective date: 2025-11-24,internal
DOC-000289,AST-TSV-SWI-004146,FDR-TSV-0078,REG-TSV,inspection_report,Inspection Report — AST-TSV-SWI-004146,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000289.md,2025-03-31T08:05:41,2025-06-10T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0078,restricted
DOC-000290,AST-SEQ-POL-000314,FDR-SEQ-0007,REG-SEQ,work_order_pdf,Work Order Pdf — AST-SEQ-POL-000314,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/work_order_pdf/DOC-000290.md,2025-11-02T08:05:41,2025-06-01T08:05:41,Work order id: WO-EX-DOC-000290 Region: SEQ Metro Storm Belt,restricted
DOC-000291,AST-TSV-POL-003452,FDR-TSV-0066,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003452,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000291.md,2025-09-25T08:05:41,2025-10-24T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,internal
DOC-000292,AST-MKY-POL-003285,FDR-MKY-0064,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-003285,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000292.md,2024-12-18T08:05:41,2026-03-01T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0064,internal
DOC-000293,AST-CQI-SWI-005752,FDR-CQI-0102,REG-CQI,photo_pack,Photo Pack — AST-CQI-SWI-005752,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/photo_pack/DOC-000293.md,2025-09-07T08:05:41,2025-06-26T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0102,internal
DOC-000294,AST-SEQ-SEC-000153,FDR-SEQ-0004,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-SEC-000153,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000294.md,2026-01-07T08:05:41,2025-10-01T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0004,internal
DOC-000295,,FDR-TSV-0071,REG-TSV,vegetation_policy,Vegetation Policy — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/vegetation_policy/DOC-000295.md,2025-08-19T08:05:41,2025-12-17T08:05:41,Document id: DOC-000295 Effective date: 2025-12-17,confidential
DOC-000296,AST-MKY-POL-003170,FDR-MKY-0062,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-003170,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000296.md,2025-09-07T08:05:41,2026-02-13T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,restricted
DOC-000297,AST-MKY-SWI-003103,FDR-MKY-0060,REG-MKY,inspection_report,Inspection Report — AST-MKY-SWI-003103,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000297.md,2026-02-08T08:05:41,2026-03-01T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0060,internal
DOC-000298,AST-CQI-SWI-006069,FDR-CQI-0108,REG-CQI,photo_pack,Photo Pack — AST-CQI-SWI-006069,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/photo_pack/DOC-000298.md,2025-09-06T08:05:41,2025-07-02T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0108,internal
DOC-000299,AST-MKY-POL-003293,FDR-MKY-0064,REG-MKY,photo_pack,Photo Pack — AST-MKY-POL-003293,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000299.md,2025-02-10T08:05:41,2025-09-29T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0064,internal
DOC-000300,AST-MKY-TRA-003288,FDR-MKY-0064,REG-MKY,inspection_report,Inspection Report — AST-MKY-TRA-003288,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000300.md,2025-02-23T08:05:41,2025-10-25T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0064,restricted
DOC-000301,AST--RW-POL-007542,FDR--RW-0124,REG-RW,photo_pack,Photo Pack — AST--RW-POL-007542,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000301.md,2026-03-12T08:05:41,2025-07-18T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0124,restricted
DOC-000302,AST-TSV-POL-004346,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004346,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000302.md,2025-08-13T08:05:41,2026-03-05T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,confidential
DOC-000303,,FDR-TSV-0080,REG-TSV,vegetation_policy,Vegetation Policy — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/vegetation_policy/DOC-000303.md,2025-06-13T08:05:41,2026-01-07T08:05:41,Document id: DOC-000303 Effective date: 2026-01-07,internal
DOC-000304,,FDR-TSV-0072,REG-TSV,risk_assessment,Risk Assessment — REG-TSV,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000304.md,2024-11-10T08:05:41,2025-10-23T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0072,internal
DOC-000305,AST-MKY-POL-002656,FDR-MKY-0051,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-POL-002656,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000305.md,2025-10-28T08:05:41,2025-06-02T08:05:41,Work order id: WO-EX-DOC-000305 Region: Mackay / Whitsunday Corridor,restricted
DOC-000306,AST-SEQ-POL-000924,FDR-SEQ-0017,REG-SEQ,work_order_pdf,Work Order Pdf — AST-SEQ-POL-000924,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/work_order_pdf/DOC-000306.md,2024-08-03T08:05:41,2025-08-30T08:05:41,Work order id: WO-EX-DOC-000306 Region: SEQ Metro Storm Belt,internal
DOC-000307,AST--RW-POL-006709,FDR--RW-0115,REG-RW,inspection_report,Inspection Report — AST--RW-POL-006709,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/inspection_report/DOC-000307.md,2024-11-02T08:05:41,2025-06-12T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0115,internal
DOC-000308,AST-SEQ-POL-000446,FDR-SEQ-0009,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-POL-000446,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000308.md,2024-12-12T08:05:41,2025-09-27T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0009,internal
DOC-000309,AST-TSV-TRA-004427,FDR-TSV-0081,REG-TSV,photo_pack,Photo Pack — AST-TSV-TRA-004427,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000309.md,2025-02-24T08:05:41,2025-08-20T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000310,AST-TSV-POL-003563,FDR-TSV-0068,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-POL-003563,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000310.md,2025-06-01T08:05:41,2026-03-30T08:05:41,Work order id: WO-EX-DOC-000310 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000311,AST-MKY-POL-002994,FDR-MKY-0058,REG-MKY,photo_pack,Photo Pack — AST-MKY-POL-002994,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000311.md,2026-04-29T08:05:41,2025-06-07T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000312,AST-MKY-TRA-002490,FDR-MKY-0047,REG-MKY,inspection_report,Inspection Report — AST-MKY-TRA-002490,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000312.md,2025-05-31T08:05:41,2025-06-22T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0047,internal
DOC-000313,,FDR-CQI-0092,REG-CQI,vegetation_policy,Vegetation Policy — REG-CQI,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/vegetation_policy/DOC-000313.md,2024-06-04T08:05:41,2026-05-17T08:05:41,Document id: DOC-000313 Effective date: 2026-05-17,restricted
DOC-000314,AST-CQI-POL-005713,FDR-CQI-0101,REG-CQI,work_order_pdf,Work Order Pdf — AST-CQI-POL-005713,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/work_order_pdf/DOC-000314.md,2025-05-31T08:05:41,2025-10-28T08:05:41,Work order id: WO-EX-DOC-000314 Region: Central Queensland Industrial Belt,internal
DOC-000315,AST-TSV-POL-004417,FDR-TSV-0081,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-004417,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000315.md,2024-07-09T08:05:41,2025-06-03T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,confidential
DOC-000316,,FDR-MKY-0063,REG-MKY,maintenance_standard,Maintenance Standard — REG-MKY,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/maintenance_standard/DOC-000316.md,2025-09-22T08:05:41,2025-08-13T08:05:41,Effective date: 2025-08-13 Document id: DOC-000316,internal
DOC-000317,AST-MKY-POL-003290,FDR-MKY-0064,REG-MKY,risk_assessment,Risk Assessment — AST-MKY-POL-003290,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/risk_assessment/DOC-000317.md,2024-12-20T08:05:41,2026-05-02T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0064,internal
DOC-000318,AST-TSV-POL-003339,FDR-TSV-0066,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-003339,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000318.md,2025-06-11T08:05:41,2026-01-08T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,confidential
DOC-000319,AST-SEQ-POL-000924,FDR-SEQ-0017,REG-SEQ,photo_pack,Photo Pack — AST-SEQ-POL-000924,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/photo_pack/DOC-000319.md,2026-03-15T08:05:41,2025-07-04T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0017,internal
DOC-000320,AST-TSV-RIN-003928,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-RIN-003928,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000320.md,2024-06-22T08:05:41,2026-05-17T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000321,AST-SEQ-POL-001408,FDR-SEQ-0026,REG-SEQ,engineering_drawing,Engineering Drawing — AST-SEQ-POL-001408,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/engineering_drawing/DOC-000321.md,2025-03-24T08:05:41,2026-03-13T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0026,internal
DOC-000322,AST-CQI-SEC-005456,FDR-CQI-0097,REG-CQI,photo_pack,Photo Pack — AST-CQI-SEC-005456,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/photo_pack/DOC-000322.md,2024-11-14T08:05:41,2025-06-01T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0097,restricted
DOC-000323,AST-MKY-POL-002933,FDR-MKY-0058,REG-MKY,inspection_report,Inspection Report — AST-MKY-POL-002933,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000323.md,2026-01-18T08:05:41,2025-11-27T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,restricted
DOC-000324,AST-TSV-SWI-004146,FDR-TSV-0078,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-SWI-004146,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000324.md,2025-12-07T08:05:41,2026-01-30T08:05:41,Work order id: WO-EX-DOC-000324 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000325,AST-TSV-POL-004418,FDR-TSV-0081,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-004418,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000325.md,2024-08-13T08:05:41,2026-05-09T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,restricted
DOC-000326,AST-TSV-POL-003961,FDR-TSV-0075,REG-TSV,risk_assessment,Risk Assessment — AST-TSV-POL-003961,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/risk_assessment/DOC-000326.md,2024-10-02T08:05:41,2025-10-24T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000327,AST-SEQ-POL-000545,FDR-SEQ-0010,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-POL-000545,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000327.md,2024-12-26T08:05:41,2025-10-26T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0010,internal
DOC-000328,AST-TSV-SEC-003422,FDR-TSV-0066,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-SEC-003422,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000328.md,2025-11-05T08:05:41,2025-08-21T08:05:41,Work order id: WO-EX-DOC-000328 Region: Townsville / Cairns Coastal Corridor,internal
DOC-000329,AST-TSV-POL-004404,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004404,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000329.md,2026-03-13T08:05:41,2026-04-22T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000330,AST--RW-SWI-007721,FDR--RW-0126,REG-RW,photo_pack,Photo Pack — AST--RW-SWI-007721,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000330.md,2025-03-26T08:05:41,2025-09-25T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0126,restricted
DOC-000331,AST-MKY-POL-003162,FDR-MKY-0062,REG-MKY,photo_pack,Photo Pack — AST-MKY-POL-003162,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/photo_pack/DOC-000331.md,2025-01-02T08:05:41,2025-07-20T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,restricted
DOC-000332,AST-MKY-TRA-002971,FDR-MKY-0058,REG-MKY,inspection_report,Inspection Report — AST-MKY-TRA-002971,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000332.md,2024-09-12T08:05:41,2025-10-26T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000333,AST-TSV-POL-003451,FDR-TSV-0066,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-003451,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000333.md,2026-05-16T08:05:41,2025-11-28T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,confidential
DOC-000334,AST-TSV-CON-004342,FDR-TSV-0081,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-CON-004342,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000334.md,2024-07-03T08:05:41,2025-12-10T08:05:41,Work order id: WO-EX-DOC-000334 Region: Townsville / Cairns Coastal Corridor,restricted
DOC-000335,AST-TSV-POL-004359,FDR-TSV-0081,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-004359,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000335.md,2025-08-20T08:05:41,2025-08-03T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000336,AST-TSV-POL-003450,FDR-TSV-0066,REG-TSV,photo_pack,Photo Pack — AST-TSV-POL-003450,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000336.md,2024-08-22T08:05:41,2025-12-22T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0066,restricted
DOC-000337,,FDR-MKY-0047,REG-MKY,maintenance_standard,Maintenance Standard — REG-MKY,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/maintenance_standard/DOC-000337.md,2026-05-12T08:05:41,2025-06-04T08:05:41,Effective date: 2025-06-04 Document id: DOC-000337,internal
DOC-000338,AST-TSV-POL-003964,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-POL-003964,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000338.md,2024-12-24T08:05:41,2025-08-16T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,internal
DOC-000339,AST-MKY-TRA-003203,FDR-MKY-0062,REG-MKY,engineering_drawing,Engineering Drawing — AST-MKY-TRA-003203,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/engineering_drawing/DOC-000339.md,2026-04-22T08:05:41,2026-04-20T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,restricted
DOC-000340,AST-SEQ-POL-001994,FDR-SEQ-0039,REG-SEQ,engineering_drawing,Engineering Drawing — AST-SEQ-POL-001994,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/engineering_drawing/DOC-000340.md,2025-08-17T08:05:41,2025-10-29T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0039,internal
DOC-000341,AST-MKY-POL-002939,FDR-MKY-0058,REG-MKY,risk_assessment,Risk Assessment — AST-MKY-POL-002939,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/risk_assessment/DOC-000341.md,2025-05-25T08:05:41,2026-02-20T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,internal
DOC-000342,AST-SEQ-POL-000949,FDR-SEQ-0017,REG-SEQ,inspection_report,Inspection Report — AST-SEQ-POL-000949,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/inspection_report/DOC-000342.md,2025-11-28T08:05:41,2026-04-09T08:05:41,Region: SEQ Metro Storm Belt Feeder: FDR-SEQ-0017,restricted
DOC-000343,AST-CQI-POL-005454,FDR-CQI-0097,REG-CQI,inspection_report,Inspection Report — AST-CQI-POL-005454,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/inspection_report/DOC-000343.md,2025-11-20T08:05:41,2025-12-03T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0097,internal
DOC-000344,AST--RW-POL-007592,FDR--RW-0125,REG-RW,photo_pack,Photo Pack — AST--RW-POL-007592,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/photo_pack/DOC-000344.md,2025-09-10T08:05:41,2025-08-08T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0125,internal
DOC-000345,AST-MKY-POL-003233,FDR-MKY-0063,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-POL-003233,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000345.md,2024-06-06T08:05:41,2026-04-09T08:05:41,Work order id: WO-EX-DOC-000345 Region: Mackay / Whitsunday Corridor,restricted
DOC-000346,AST-MKY-POL-002677,FDR-MKY-0052,REG-MKY,work_order_pdf,Work Order Pdf — AST-MKY-POL-002677,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/work_order_pdf/DOC-000346.md,2025-12-04T08:05:41,2025-07-22T08:05:41,Work order id: WO-EX-DOC-000346 Region: Mackay / Whitsunday Corridor,restricted
DOC-000347,,FDR-MKY-0063,REG-MKY,storm_response_plan,Storm Response Plan — REG-MKY,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/storm_response_plan/DOC-000347.md,2024-07-21T08:05:41,2026-02-27T08:05:41,Document id: DOC-000347 Effective date: 2026-02-27,internal
DOC-000348,AST-SEQ-POL-002005,FDR-SEQ-0039,REG-SEQ,work_order_pdf,Work Order Pdf — AST-SEQ-POL-002005,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/work_order_pdf/DOC-000348.md,2024-08-24T08:05:41,2025-07-28T08:05:41,Work order id: WO-EX-DOC-000348 Region: SEQ Metro Storm Belt,internal
DOC-000349,AST--RW-POL-007874,FDR--RW-0127,REG-RW,engineering_drawing,Engineering Drawing — AST--RW-POL-007874,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/engineering_drawing/DOC-000349.md,2026-03-08T08:05:41,2025-09-11T08:05:41,Region: Remote Western Queensland Feeder: FDR--RW-0127,restricted
DOC-000350,AST-MKY-REC-003207,FDR-MKY-0062,REG-MKY,inspection_report,Inspection Report — AST-MKY-REC-003207,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000350.md,2025-04-24T08:05:41,2025-05-20T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0062,internal
DOC-000351,AST-TSV-TRA-003966,FDR-TSV-0075,REG-TSV,inspection_report,Inspection Report — AST-TSV-TRA-003966,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/inspection_report/DOC-000351.md,2025-10-12T08:05:41,2026-05-04T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0075,restricted
DOC-000352,,FDR-SEQ-0001,REG-SEQ,maintenance_standard,Maintenance Standard — REG-SEQ,/Volumes/anzgt_may/energyq/asset_docs/REG-SEQ/maintenance_standard/DOC-000352.md,2024-08-19T08:05:41,2026-05-15T08:05:41,Effective date: 2026-05-15 Document id: DOC-000352,internal
DOC-000353,AST-TSV-TRA-004429,FDR-TSV-0081,REG-TSV,photo_pack,Photo Pack — AST-TSV-TRA-004429,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/photo_pack/DOC-000353.md,2025-04-22T08:05:41,2026-02-01T08:05:41,Region: Townsville / Cairns Coastal Corridor Feeder: FDR-TSV-0081,internal
DOC-000354,AST-CQI-SWI-005618,FDR-CQI-0100,REG-CQI,engineering_drawing,Engineering Drawing — AST-CQI-SWI-005618,/Volumes/anzgt_may/energyq/asset_docs/REG-CQI/engineering_drawing/DOC-000354.md,2026-02-18T08:05:41,2025-06-24T08:05:41,Region: Central Queensland Industrial Belt Feeder: FDR-CQI-0100,confidential
DOC-000355,,FDR--RW-0121,REG-RW,maintenance_standard,Maintenance Standard — REG-RW,/Volumes/anzgt_may/energyq/asset_docs/REG-RW/maintenance_standard/DOC-000355.md,2024-12-18T08:05:41,2026-03-11T08:05:41,Effective date: 2026-03-11 Document id: DOC-000355,confidential
DOC-000356,AST-MKY-REC-002997,FDR-MKY-0058,REG-MKY,inspection_report,Inspection Report — AST-MKY-REC-002997,/Volumes/anzgt_may/energyq/asset_docs/REG-MKY/inspection_report/DOC-000356.md,2025-06-25T08:05:41,2025-09-01T08:05:41,Region: Mackay / Whitsunday Corridor Feeder: FDR-MKY-0058,restricted
DOC-000357,AST-TSV-TRA-003936,FDR-TSV-0075,REG-TSV,work_order_pdf,Work Order Pdf — AST-TSV-TRA-003936,/Volumes/anzgt_may/energyq/asset_docs/REG-TSV/work_order_pdf/DOC-000357.md,2025-09-03T08:05:41,2026-04-11T08:05:41,Work order id: WO-EX-DOC-000357 Region: Townsville / Cairns Coastal Corridor,confidential
