asset_id,feeder_id,substation_id,region_id,asset_type,asset_name,lat,lon,install_year,manufacturer,material,voltage_kv,status,criticality_score,access_difficulty_score,coastal_corrosion_score,flood_exposure_score,cyclone_exposure_score,bushfire_exposure_score
AST-SEQ-TRA-001917,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,transformer,TRANSFORMER Ipswich 001918,-27.590762,152.860807,1962,Wilson Transformer,dry_type,0.4,in_service,63.3,22.1,0.6,22.0,9.6,6.2
AST-SEQ-POL-001918,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001919,-27.650885,152.738618,1974,CompositePoleCo,hardwood,11.0,under_monitoring,67.7,10.2,0,51.3,0,0
AST-SEQ-POL-001919,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001920,-27.514824,152.689337,2020,CompositePoleCo,composite,11.0,in_service,87.8,18.4,26.9,36.3,21.8,0
AST-SEQ-POL-001920,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001921,-27.518281,152.756493,2006,SteelPoleAU,concrete,22.0,in_service,82.1,24.7,7.6,12.0,8.0,4.5
AST-SEQ-POL-001921,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001922,-27.576846,152.882241,2022,Hardwood Co.,hardwood,33.0,in_service,75.7,37.8,13.0,2.9,12.1,17.3
AST-SEQ-POL-001922,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001923,-27.616066,152.748593,2005,CompositePoleCo,composite,11.0,in_service,68.0,9.9,0.2,52.9,0.8,13.5
AST-SEQ-TRA-001923,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,transformer,TRANSFORMER Ipswich 001924,-27.666827,152.826448,2014,Wilson Transformer,oil_filled,33.0,under_monitoring,46.3,33.2,15.5,28.9,2.6,12.1
AST-SEQ-POL-001924,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001925,-27.687964,152.82339,1978,CompositePoleCo,composite,11.0,under_monitoring,48.2,15.6,20.9,53.0,27.4,42.2
AST-SEQ-POL-001925,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001926,-27.664163,152.812897,2024,CompositePoleCo,steel,33.0,in_service,53.6,17.7,1.3,20.0,2.6,3.4
AST-SEQ-POL-001926,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001927,-27.650898,152.82703,2000,Hardwood Co.,concrete,22.0,in_service,75.0,13.6,11.8,25.5,2.9,4.4
AST-SEQ-POL-001927,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001928,-27.53686,152.651329,2014,Hardwood Co.,hardwood,33.0,in_service,54.2,0,18.6,13.8,0,0
AST-SEQ-POL-001928,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001929,-27.535413,152.80954,2012,Hardwood Co.,steel,33.0,in_service,49.6,20.1,0.5,27.6,5.5,18.8
AST-SEQ-POL-001929,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001930,-27.689046,152.709132,2009,CompositePoleCo,concrete,11.0,in_service,71.7,4.6,0,12.2,0,0
AST-SEQ-POL-001930,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001931,-27.499335,152.891667,1994,Hardwood Co.,steel,22.0,in_service,52.3,0,9.7,13.1,0,21.4
AST-SEQ-POL-001931,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001932,-27.692174,152.671978,1999,ConcreteWorks,hardwood,22.0,in_service,76.6,12.1,18.1,46.1,0,23.6
AST-SEQ-POL-001932,FDR-SEQ-0037,SS-SEQ-0004,REG-SEQ,pole,POLE Ipswich 001933,-27.602492,152.711268,2018,SteelPoleAU,concrete,33.0,in_service,65.5,5.5,0,24.9,4.4,23.0
AST-SEQ-POL-001933,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001934,-27.375883,153.038236,1986,ConcreteWorks,concrete,22.0,in_service,56.1,25.6,22.8,43.2,14.0,26.9
AST-SEQ-POL-001934,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001935,-27.400301,152.928131,1972,CompositePoleCo,steel,33.0,in_service,74.8,10.3,5.2,44.7,0,2.1
AST-SEQ-POL-001935,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001936,-27.496035,153.148615,2004,SteelPoleAU,hardwood,11.0,in_service,67.4,12.8,18.0,22.3,0,15.6
AST-SEQ-SWI-001936,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,switch,SWITCH Brisbane 001937,-27.57238,153.03062,1999,NOJA Power,air,22.0,in_service,71.7,21.7,0,45.9,0,10.1
AST-SEQ-POL-001937,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001938,-27.454153,153.084879,1992,CompositePoleCo,hardwood,11.0,in_service,75.5,10.2,9.1,33.4,0,0
AST-SEQ-RIN-001938,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,ring_main_unit,RING_MAIN_UNIT Brisbane 001939,-27.58276,152.958063,1998,ABB,air,22.0,in_service,37.1,19.2,0,15.8,23.8,22.0
AST-SEQ-POL-001939,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001940,-27.472946,153.043088,1995,SteelPoleAU,steel,22.0,in_service,57.2,28.4,0,33.7,28.8,19.1
AST-SEQ-SWI-001940,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,switch,SWITCH Brisbane 001941,-27.458042,152.971572,1963,Schneider,air,33.0,in_service,46.5,27.1,0,26.7,11.4,14.3
AST-SEQ-POL-001941,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001942,-27.440739,152.981242,1966,ConcreteWorks,hardwood,11.0,in_service,53.9,0,6.7,20.0,0.2,30.3
AST-SEQ-POL-001942,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001943,-27.576408,153.139919,1967,SteelPoleAU,hardwood,11.0,in_service,53.5,17.6,12.2,0,5.0,23.0
AST-SEQ-CON-001943,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,conductor_span,CONDUCTOR_SPAN Brisbane 001944,-27.461775,153.13684,2024,Nexans,acsr,33.0,in_service,64.8,4.5,0,33.1,0,0.7
AST-SEQ-POL-001944,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001945,-27.554185,152.97363,2010,SteelPoleAU,concrete,11.0,in_service,26.9,27.2,4.8,15.7,0,6.7
AST-SEQ-POL-001945,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001946,-27.359948,153.010259,2016,CompositePoleCo,composite,33.0,in_service,72.5,0,15.0,42.5,3.3,7.6
AST-SEQ-TRA-001946,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,transformer,TRANSFORMER Brisbane 001947,-27.600932,153.148559,2002,Schneider,oil_filled,11.0,in_service,77.4,20.4,0,25.9,0,6.4
AST-SEQ-POL-001947,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001948,-27.352865,153.025353,2000,ConcreteWorks,steel,33.0,in_service,40.9,0,22.9,18.6,20.2,0
AST-SEQ-POL-001948,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001949,-27.557623,152.945892,2018,Hardwood Co.,steel,22.0,in_service,64.2,0,0,21.7,0,0
AST-SEQ-POL-001949,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001950,-27.438295,153.109609,2003,SteelPoleAU,steel,22.0,in_service,76.9,0,0,0,4.6,0
AST-SEQ-SEC-001950,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,sectionaliser,SECTIONALISER Brisbane 001951,-27.595925,152.989245,2007,S&C,vacuum,11.0,in_service,59.2,0,0,23.0,0,0
AST-SEQ-TRA-001951,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,transformer,TRANSFORMER Brisbane 001952,-27.485437,153.108412,1983,Siemens,oil_filled,22.0,in_service,49.6,38.2,1.8,47.6,40.9,15.0
AST-SEQ-CON-001952,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,conductor_span,CONDUCTOR_SPAN Brisbane 001953,-27.570157,153.000505,1973,Prysmian,covered_conductor,22.0,under_monitoring,58.9,9.9,0,46.2,0,4.1
AST-SEQ-SWI-001953,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,switch,SWITCH Brisbane 001954,-27.411113,152.99501,1967,NOJA Power,vacuum,22.0,in_service,83.1,36.0,25.8,57.8,4.8,10.9
AST-SEQ-SEC-001954,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,sectionaliser,SECTIONALISER Brisbane 001955,-27.548657,152.969871,2002,NOJA Power,air,22.0,under_monitoring,97.7,27.2,0,27.0,0,17.0
AST-SEQ-POL-001955,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001956,-27.384504,153.043729,2019,ConcreteWorks,steel,11.0,under_monitoring,57.0,11.5,0.3,21.1,0,0
AST-SEQ-POL-001956,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001957,-27.59026,153.10562,2002,SteelPoleAU,steel,11.0,in_service,73.8,0,28.9,38.2,0,19.8
AST-SEQ-POL-001957,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001958,-27.579069,152.959351,1977,SteelPoleAU,hardwood,11.0,in_service,79.2,10.4,18.7,10.2,0,0
AST-SEQ-CON-001958,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,conductor_span,CONDUCTOR_SPAN Brisbane 001959,-27.400839,152.900425,1988,Nexans,aluminium,22.0,in_service,68.5,6.3,0,29.8,0,27.8
AST-SEQ-POL-001959,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001960,-27.368408,152.998399,2000,ConcreteWorks,concrete,11.0,in_service,50.1,14.2,15.1,25.5,12.0,13.2
AST-SEQ-TRA-001960,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,transformer,TRANSFORMER Brisbane 001961,-27.493298,153.025245,2020,Schneider,oil_filled,11.0,in_service,57.8,15.2,38.2,21.8,0,6.3
AST-SEQ-TRA-001961,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,transformer,TRANSFORMER Brisbane 001962,-27.531388,153.02403,2018,Schneider,oil_filled,0.4,in_service,57.5,12.3,23.7,16.3,6.5,0
AST-SEQ-POL-001962,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001963,-27.545751,153.138841,2015,SteelPoleAU,composite,33.0,in_service,77.0,28.3,1.6,30.1,0,0
AST-SEQ-POL-001963,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001964,-27.38944,152.9606,1997,SteelPoleAU,concrete,22.0,in_service,62.6,0,6.6,14.2,0,8.3
AST-SEQ-POL-001964,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001965,-27.595809,153.156351,2004,ConcreteWorks,composite,33.0,in_service,85.1,0,10.6,19.4,0,0
AST-SEQ-POL-001965,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001966,-27.381548,153.064533,1985,ConcreteWorks,concrete,33.0,in_service,55.8,12.7,22.4,8.6,0,0
AST-SEQ-POL-001966,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001967,-27.343149,152.900519,1984,Hardwood Co.,composite,22.0,in_service,64.4,18.7,0,9.2,8.7,0
AST-SEQ-POL-001967,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001968,-27.577422,153.151201,2017,ConcreteWorks,composite,11.0,in_service,70.3,7.3,5.6,22.6,8.9,11.6
AST-SEQ-CON-001968,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,conductor_span,CONDUCTOR_SPAN Brisbane 001969,-27.462297,152.925691,2013,Olex,aluminium,22.0,in_service,74.4,9.5,0.7,3.0,9.0,5.0
AST-SEQ-POL-001969,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001970,-27.446794,153.031833,2000,ConcreteWorks,steel,22.0,in_service,55.0,9.1,6.9,8.9,0.9,0
AST-SEQ-POL-001970,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001971,-27.355503,153.118262,1974,SteelPoleAU,concrete,33.0,in_service,72.2,27.1,0,5.4,15.5,14.9
AST-SEQ-POL-001971,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001972,-27.445514,152.957252,1967,CompositePoleCo,composite,33.0,in_service,69.1,2.3,13.6,17.2,0,18.0
AST-SEQ-POL-001972,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001973,-27.447247,152.923225,1962,CompositePoleCo,composite,22.0,planned_replacement,56.5,1.1,4.1,7.9,22.9,11.0
AST-SEQ-CON-001973,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,conductor_span,CONDUCTOR_SPAN Brisbane 001974,-27.355905,152.984513,1990,Prysmian,acsr,11.0,in_service,73.7,2.5,0,37.3,6.4,0
AST-SEQ-POL-001974,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001975,-27.522733,153.095944,1990,CompositePoleCo,steel,11.0,in_service,72.4,0,0,24.9,0,8.1
AST-SEQ-POL-001975,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001976,-27.444353,153.055724,2009,SteelPoleAU,concrete,22.0,in_service,36.7,2.4,12.0,20.5,2.3,19.7
AST-SEQ-POL-001976,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001977,-27.489289,152.945022,2021,SteelPoleAU,hardwood,22.0,in_service,70.6,42.2,0,10.4,0,0
AST-SEQ-SWI-001977,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,switch,SWITCH Brisbane 001978,-27.407797,152.898261,1990,Schneider,vacuum,22.0,in_service,41.9,23.0,0,43.2,39.6,0
AST-SEQ-POL-001978,FDR-SEQ-0038,SS-SEQ-0003,REG-SEQ,pole,POLE Brisbane 001979,-27.529012,153.024157,2022,ConcreteWorks,hardwood,22.0,in_service,51.2,13.2,30.3,8.8,15.7,11.4
AST-SEQ-SEC-001979,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,sectionaliser,SECTIONALISER Logan 001980,-27.507216,153.087132,2021,NOJA Power,air,22.0,in_service,100,47.4,25,24.7,33.0,20.7
AST-SEQ-POL-001980,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001981,-27.696082,153.196296,2014,Hardwood Co.,composite,33.0,in_service,100,30.2,29.0,36.3,25,18.5
AST-SEQ-POL-001981,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001982,-27.718646,153.125102,1967,ConcreteWorks,steel,11.0,in_service,100,39.5,50.4,22.2,25,0
AST-SEQ-SEC-001982,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,sectionaliser,SECTIONALISER Logan 001983,-27.773191,153.072131,2003,NOJA Power,vacuum,22.0,under_monitoring,100,22,32.7,28.8,35.9,10.7
AST-SEQ-TRA-001983,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Logan 001984,-27.712915,153.134146,2007,Schneider,oil_filled,11.0,in_service,88.8,26.7,32.4,38.9,25,0
AST-SEQ-POL-001984,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001985,-27.508835,153.094561,1975,CompositePoleCo,composite,33.0,in_service,100,28.3,51.1,51.7,32.1,0
AST-SEQ-POL-001985,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001986,-27.698261,153.178846,1994,ConcreteWorks,hardwood,22.0,in_service,93.4,62.9,25,44.6,26.0,29.7
AST-SEQ-SWI-001986,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,switch,SWITCH Logan 001987,-27.546844,153.082099,2010,Schneider,vacuum,11.0,in_service,97.4,39.8,25,46.7,27.1,13.0
AST-SEQ-POL-001987,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001988,-27.694807,153.238383,1995,Hardwood Co.,steel,22.0,in_service,99.9,22,25,50.8,48.1,5.5
AST-SEQ-POL-001988,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001989,-27.512011,153.145412,1974,Hardwood Co.,composite,11.0,in_service,90.6,23.9,36.9,20.1,47.8,8.7
AST-SEQ-TRA-001989,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Logan 001990,-27.541279,153.131012,1966,Siemens,oil_filled,66.0,in_service,100,28.6,34.6,27.9,32.7,0
AST-SEQ-POL-001990,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001991,-27.579466,153.18767,1975,SteelPoleAU,concrete,22.0,in_service,76.1,28.8,45.1,42.5,27.8,0
AST-SEQ-POL-001991,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001992,-27.688508,153.075938,1965,CompositePoleCo,composite,11.0,in_service,82.1,50.2,41.1,18,25,0
AST-SEQ-POL-001992,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001993,-27.527787,153.062214,1997,Hardwood Co.,hardwood,22.0,in_service,96.7,49.3,36.4,32.0,25,21.7
AST-SEQ-POL-001993,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001994,-27.677065,152.99608,1972,Hardwood Co.,steel,11.0,in_service,100,25.1,44.7,34.9,48.6,0
AST-SEQ-POL-001994,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001995,-27.743316,153.036974,2007,CompositePoleCo,hardwood,22.0,in_service,93.2,38.5,47.9,47.1,25,0.0
AST-SEQ-POL-001995,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001996,-27.626512,153.145211,2018,Hardwood Co.,composite,22.0,in_service,70.8,22,62.8,35.8,41.0,0
AST-SEQ-POL-001996,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001997,-27.745741,153.024001,2004,CompositePoleCo,hardwood,22.0,under_monitoring,65.8,33.9,43.7,46.0,50.3,0
AST-SEQ-POL-001997,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001998,-27.650755,153.206379,1967,CompositePoleCo,composite,33.0,under_monitoring,90.8,32.7,37.6,18,25,0
AST-SEQ-POL-001998,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 001999,-27.507429,153.19579,2001,Hardwood Co.,steel,33.0,in_service,92.3,48.4,38.5,67.6,25,7.3
AST-SEQ-TRA-001999,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Logan 002000,-27.760709,153.136419,1976,Schneider,oil_filled,0.4,in_service,93.2,60.0,48.8,62.1,39.0,18.4
AST-SEQ-POL-002000,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002001,-27.701289,152.98898,1977,Hardwood Co.,concrete,22.0,in_service,91.4,28.0,40.0,46.1,32.7,0
AST-SEQ-POL-002001,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002002,-27.636069,153.085566,2023,CompositePoleCo,composite,22.0,in_service,95.6,39.9,41.4,50.2,26.1,14.4
AST-SEQ-POL-002002,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002003,-27.750378,152.967416,1971,CompositePoleCo,steel,11.0,in_service,100,36.0,61.3,30.5,47.7,0
AST-SEQ-CON-002003,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,conductor_span,CONDUCTOR_SPAN Logan 002004,-27.582106,152.991461,2024,Nexans,aluminium,11.0,in_service,100,25.8,25,56.9,25,0
AST-SEQ-TRA-002004,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,transformer,TRANSFORMER Logan 002005,-27.630451,153.17632,1963,Wilson Transformer,dry_type,11.0,in_service,98.3,31.7,25,18,40.0,0
AST-SEQ-POL-002005,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002006,-27.704743,153.079074,1976,ConcreteWorks,hardwood,33.0,under_monitoring,93.8,34.8,29.8,61.2,34.2,0
AST-SEQ-POL-002006,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002007,-27.578577,153.121762,2019,CompositePoleCo,hardwood,33.0,in_service,97.8,22,43.9,40.5,39.4,10.6
AST-SEQ-SWI-002007,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,switch,SWITCH Logan 002008,-27.560702,153.166492,1982,Schneider,vacuum,11.0,in_service,92.0,57.6,39.6,58.4,47.4,13.5
AST-SEQ-CON-002008,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,conductor_span,CONDUCTOR_SPAN Logan 002009,-27.755221,153.098193,2002,Nexans,covered_conductor,11.0,in_service,100,31.1,43.0,18,25,10.0
AST-SEQ-REC-002009,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,recloser,RECLOSER Logan 002010,-27.547038,153.179419,2017,S&C,sf6,11.0,in_service,87.9,54.0,48.8,49.0,37.7,0
AST-SEQ-POL-002010,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002011,-27.563225,152.985099,1977,Hardwood Co.,concrete,33.0,in_service,100,31.2,44.1,42.5,25,27.3
AST-SEQ-POL-002011,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002012,-27.597705,152.973233,1975,CompositePoleCo,steel,33.0,in_service,89.9,40.9,25,22.6,29.3,3.4
AST-SEQ-REC-002012,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,recloser,RECLOSER Logan 002013,-27.648466,153.156151,1998,G&W Electric,sf6,22.0,decommissioned,100,52.0,57.6,18,31.1,6.3
AST-SEQ-POL-002013,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002014,-27.595126,153.172628,1982,ConcreteWorks,steel,33.0,in_service,100,42.8,25,43.7,36.0,0
AST-SEQ-SWI-002014,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,switch,SWITCH Logan 002015,-27.635396,153.214006,1969,ABB,air,11.0,in_service,100,22,31.8,34.8,25,0
AST-SEQ-POL-002015,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002016,-27.768711,153.021657,1966,Hardwood Co.,steel,33.0,in_service,87.9,60.3,46.1,54.2,25,0
AST-SEQ-REC-002016,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,recloser,RECLOSER Logan 002017,-27.702982,153.134501,2012,NOJA Power,sf6,22.0,in_service,100,56.3,41.2,48.3,54.3,33.2
AST-SEQ-POL-002017,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002018,-27.724624,153.056638,1963,SteelPoleAU,steel,22.0,in_service,100,41.8,25,30.2,36.3,0
AST-SEQ-REC-002018,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,recloser,RECLOSER Logan 002019,-27.536763,153.174956,1985,NOJA Power,vacuum,11.0,planned_replacement,82.5,32.5,25,28.4,25,10.4
AST-SEQ-POL-002019,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002020,-27.529919,153.172985,1989,CompositePoleCo,steel,11.0,in_service,100,30.0,25,46.0,25.4,12.9
AST-SEQ-RIN-002020,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,ring_main_unit,RING_MAIN_UNIT Logan 002021,-27.53451,153.141849,1990,Schneider,sf6,22.0,in_service,100,39.0,25,23.3,25,22.8
AST-SEQ-POL-002021,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002022,-27.606894,152.982911,1971,Hardwood Co.,hardwood,22.0,in_service,91.0,44.0,25,45.3,25.4,2.0
AST-SEQ-POL-002022,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002023,-27.721574,152.987144,1985,Hardwood Co.,concrete,11.0,in_service,97.1,45.0,33.5,22.1,32.6,19.5
AST-SEQ-POL-002023,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002024,-27.660994,153.014571,2015,ConcreteWorks,composite,22.0,in_service,100,38.6,45.8,53.8,35.6,0
AST-SEQ-REC-002024,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,recloser,RECLOSER Logan 002025,-27.652788,153.1293,1980,NOJA Power,vacuum,11.0,in_service,92.7,50.6,35.7,44.3,25,4.7
AST-SEQ-POL-002025,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002026,-27.542223,153.150463,2005,CompositePoleCo,steel,22.0,in_service,99.1,22,43.7,42.2,25,9.8
AST-SEQ-CON-002026,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,conductor_span,CONDUCTOR_SPAN Logan 002027,-27.690979,153.065786,1975,Prysmian,acsr,33.0,in_service,86.5,22,25,37.6,41.4,12.7
AST-SEQ-POL-002027,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002028,-27.612678,153.210995,1964,SteelPoleAU,concrete,33.0,in_service,100,56.2,25,42.0,25,21.8
AST-SEQ-SWI-002028,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,switch,SWITCH Logan 002029,-27.692084,152.969966,2013,Schneider,air,11.0,in_service,100,43.3,25,33.1,32.8,0
AST-SEQ-POL-002029,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002030,-27.603846,153.065517,2011,CompositePoleCo,steel,22.0,in_service,100,28.4,36.3,31.3,30.7,7.1
AST-SEQ-POL-002030,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002031,-27.506881,153.184541,2003,ConcreteWorks,hardwood,33.0,in_service,95.6,22,44.1,23.9,25,34.7
AST-SEQ-POL-002031,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002032,-27.696644,153.071448,1993,ConcreteWorks,hardwood,33.0,in_service,100,49.5,37.8,40.0,44.3,5.5
AST-SEQ-POL-002032,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002033,-27.781866,153.016355,1980,ConcreteWorks,steel,22.0,in_service,87.5,22,39.2,45.1,25,0
AST-SEQ-POL-002033,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002034,-27.591141,153.031082,2010,ConcreteWorks,steel,11.0,in_service,100,22,25,58.5,51.9,0
AST-SEQ-POL-002034,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002035,-27.767997,153.131459,2012,Hardwood Co.,concrete,11.0,in_service,100,22.1,33.0,31.4,32.8,14.5
AST-SEQ-POL-002035,FDR-SEQ-0039,SS-SEQ-0002,REG-SEQ,pole,POLE Logan 002036,-27.667944,153.075342,1968,CompositePoleCo,steel,33.0,in_service,100,57.7,50.5,42.9,25,15.6
